date,daily_return,cumulative_return,portfolio_value,benchmark_daily_return,benchmark_cumulative_return,benchmark_source,benchmark_value
2026-02-11,0.008448237337799324,0.18771072391603427,118771.07239160343,0.0007210291824029103,0.05005745126756911,official_nse_nifty50_index,105005.74512675691
2026-02-12,0.004228249308214224,0.19273266096279085,119273.26609627908,-0.005650414100412782,0.044124191838683435,official_nse_nifty50_index,104412.41918386835
2026-02-13,-0.007286966447067079,0.1840412580820341,118404.1258082034,-0.013023497318577881,0.030526043226009936,official_nse_nifty50_index,103052.604322601
2026-02-16,0.0042991804502313675,0.18913166511104773,118913.16651110478,0.008309417339651626,0.039089114198554764,official_nse_nifty50_index,103908.91141985547
2026-02-17,-0.0002802448018254388,0.18879841714321421,118879.84171432143,0.0016606477110123752,0.04081467515758641,official_nse_nifty50_index,104081.46751575865
2026-02-18,0.003542091019046868,0.19300924934003438,119300.92493400344,0.0036520326214557475,0.04461576430415182,official_nse_nifty50_index,104461.57643041518
2026-02-19,-0.007586281858299697,0.18395874491498243,118395.87449149824,-0.014136684308474035,0.02984836102052868,official_nse_nifty50_index,102984.83610205287
2026-02-20,0.004393518110673544,0.18916048910305672,118916.04891030568,0.004592535264110076,0.0345779759352014,official_nse_nifty50_index,103457.79759352014
2026-02-23,0.002906746013772382,0.1926170766144928,119261.70766144927,0.00554333479982394,0.04031298803233452,official_nse_nifty50_index,104031.29880323345
2026-02-24,0.0002834450864309207,0.19295511806485255,119295.51180648526,-0.011214171819702079,0.02864673943827234,official_nse_nifty50_index,102864.67394382723
2026-02-25,0.005132227169443172,0.19907763473371132,119907.76347337113,0.002275350889786143,0.030987271712128894,official_nse_nifty50_index,103098.72717121289
2026-02-26,0.002930152965836236,0.2025911156213942,120259.11156213943,0.000551358775630284,0.031555715591950584,official_nse_nifty50_index,103155.57155919506
2026-02-27,-0.006990544045390401,0.19418434945904783,119418.43494590478,-0.012468353561560175,0.018693914211501905,official_nse_nifty50_index,101869.39142115018
2026-03-02,-0.0060555963330524544,0.18695285109147508,118695.2851091475,-0.012429181072059148,0.006032383094762395,official_nse_nifty50_index,100603.23830947623
2026-03-04,-0.015631401554808442,0.16839911444943945,116839.91144494394,-0.015491218827541564,-0.009552284699351654,official_nse_nifty50_index,99044.77153006484
2026-03-05,0.009643980895101939,0.17966713318704364,117966.71331870437,0.01165825861399905,0.001994610909267891,official_nse_nifty50_index,100199.4610909268
2026-03-06,-0.005873244904227599,0.17273865920836795,117273.8659208368,-0.012737271813259343,-0.01076806680530451,official_nse_nifty50_index,98923.19331946954
2026-03-09,-0.013162447030030014,0.15730254872646965,115730.25487264695,-0.017275755660938863,-0.027857795975174238,official_nse_nifty50_index,97214.22040248258
2026-03-10,0.013829286906071566,0.17330721770993573,117330.72177099358,0.009719889878704313,-0.018408680805611977,official_nse_nifty50_index,98159.1319194388
2026-03-11,-0.009834302825247908,0.1617685592239273,116176.85592239273,-0.016270567481122433,-0.03437972860344829,official_nse_nifty50_index,96562.02713965517
2026-03-12,-0.005357525560188389,0.15554435447286186,115554.43544728619,-0.009540429507873815,-0.04359216073408112,official_nse_nifty50_index,95640.78392659189
2026-03-13,-0.017591097564937555,0.1352170609927168,113521.70609927169,-0.020645835404403456,-0.06333799956304642,official_nse_nifty50_index,93666.20004369535
2026-03-16,0.0064395798004610386,0.14252738184782432,114252.73818478243,0.011131220546755971,-0.052911808258417015,official_nse_nifty50_index,94708.8191741583
2026-03-17,0.007023063357784891,0.1505514240385455,115055.14240385455,0.007362615768429004,-0.045938761803807515,official_nse_nifty50_index,95406.12381961924
2026-03-18,0.00485804158010917,0.15614085069657846,115614.08506965786,0.008339287948212704,-0.03798257041826114,official_nse_nifty50_index,96201.74295817388
