date,daily_return,cumulative_return,portfolio_value,benchmark_daily_return,benchmark_cumulative_return,benchmark_source,benchmark_value
2026-02-24,-0.012313034257778166,-0.016531412381768917,98346.85876182311,-0.011214171819702079,0.0539217413472568,official_nse_nifty50_index,105392.17413472568
2026-02-25,0.008622741010243413,-0.008051217459026927,99194.8782540973,0.002275350889786143,0.056319783119196165,official_nse_nifty50_index,105631.97831191962
2026-02-26,0.007326019495707006,-0.0007841813393890673,99921.5818660611,0.000551358775630284,0.056902194301490905,official_nse_nifty50_index,105690.2194301491
2026-02-27,-0.015140688923547193,-0.01591299721721673,98408.70027827832,-0.012468353561560175,0.043724364062951215,official_nse_nifty50_index,104372.43640629512
2026-03-02,-0.011776707244267716,-0.0275023017518784,97249.76982481216,-0.012429181072059148,0.03075172495269296,official_nse_nifty50_index,103075.17249526929
2026-03-04,-0.008806499279730642,-0.036066602031040285,96393.33979689598,-0.015491218827541564,0.014784124424584766,official_nse_nifty50_index,101478.41244245847
2026-03-05,0.012126685809105057,-0.024377284572967617,97562.27154270324,0.01165825861399905,0.026614740184507157,official_nse_nifty50_index,102661.47401845071
2026-03-06,-0.008777243054809257,-0.03294056227606357,96705.94377239364,-0.012737271813259343,0.013538469191278546,official_nse_nifty50_index,101353.84691912786
2026-03-09,-0.00010792375856094574,-0.03304493096533467,96695.50690346654,-0.017275755660938863,-0.003971173755431989,official_nse_nifty50_index,99602.8826244568
2026-03-10,0.010605994405960892,-0.022789410912337438,97721.05890876625,0.009719889878704313,0.005710116751680427,official_nse_nifty50_index,100571.01167516805
2026-03-11,-0.01458189906724004,-0.03703899708985192,96296.10029101481,-0.016270567481122433,-0.010653357569375355,official_nse_nifty50_index,98934.66424306246
2026-03-12,-0.007779984361301024,-0.04453081863303554,95546.91813669645,-0.009540429507873815,-0.02009214947033633,official_nse_nifty50_index,97990.78505296637
2026-03-13,-0.021454936296127842,-0.0650303490521772,93496.96509478228,-0.020645835404403456,-0.04032316566385452,official_nse_nifty50_index,95967.68343361455
2026-03-16,0.0009315454873869752,-0.064159382292993,93584.0617707007,0.011131220546755971,-0.029640791167246272,official_nse_nifty50_index,97035.92088327538
2026-03-17,0.004988328961097577,-0.05949110143671377,94050.88985632862,0.007362615768429004,-0.02249640915525397,official_nse_nifty50_index,97750.3590844746
2026-03-18,0.012098445433760437,-0.04811240584747967,95188.75941525203,0.008339287948212704,-0.014344725240787781,official_nse_nifty50_index,98565.52747592122
2026-03-19,-0.030344103082891212,-0.07699658112776919,92300.34188722308,-0.03262076390582802,-0.04649755325124205,official_nse_nifty50_index,95350.2446748758
2026-03-20,0.011073674972393295,-0.06677554126877028,93322.44587312297,0.004884326030392794,-0.041840336430543856,official_nse_nifty50_index,95815.96635694562
2026-03-23,-0.03630847698661331,-0.1006595000519579,89934.04999480421,-0.026037768500291936,-0.06678867593688298,official_nse_nifty50_index,93321.1324063117
2026-03-24,0.015672128279562974,-0.08656492036976593,91343.50796302341,0.017756683464629885,-0.05021793784988604,official_nse_nifty50_index,94978.20621501139
2026-03-25,0.01867154874995877,-0.06950967275052755,93049.03272494725,0.017198111066496713,-0.03388348045606204,official_nse_nifty50_index,96611.65195439379
2026-03-27,-0.015387794598008634,-0.08382786678167631,91617.21332183237,-0.020889067189554966,-0.054064753345754335,official_nse_nifty50_index,94593.52466542457
2026-03-30,-0.014451933722449753,-0.0970683257293029,90293.16742706971,-0.02139388946344356,-0.07430198745225047,official_nse_nifty50_index,92569.80125477495
2026-04-01,0.02391113369422287,-0.07547820574906783,92452.17942509321,0.015583438566323604,-0.05987642934274473,official_nse_nifty50_index,94012.35706572553
2026-04-02,-0.0034152042083295414,-0.07863563647148608,92136.4363528514,0.0014859299628737777,-0.0584794715603012,official_nse_nifty50_index,94152.05284396988
2026-04-06,0.014545610131741202,-0.06523382965032043,93476.61703496796,0.01123360527625028,-0.04790280158432303,official_nse_nifty50_index,95209.7198415677
2026-04-07,0.004826099804402307,-0.06072255481843403,93927.7445181566,0.006765861569775655,-0.041461043738871384,official_nse_nifty50_index,95853.89562611286
2026-04-08,0.0308177437539944,-0.03177614319892197,96822.3856801078,0.037783827380192925,-0.005243773278310604,official_nse_nifty50_index,99475.62267216895
2026-04-09,0.0031017291647028496,-0.028772975024320968,97122.70249756791,-0.00926143928392098,-0.014456647674395917,official_nse_nifty50_index,98554.3352325604
2026-04-10,0.005699196942400441,-0.023237760933202845,97676.22390667972,0.011587753574117565,-0.0030364141710370607,official_nse_nifty50_index,99696.3585828963
2026-04-13,-0.00564178160281519,-0.02874844016389444,97125.15598361056,-0.00864635393711577,-0.011656514196530354,official_nse_nifty50_index,98834.34858034697
2026-04-15,0.019273826724118825,-0.010028705894083223,98997.12941059167,0.01630062094607765,0.00445409833007715,official_nse_nifty50_index,100445.40983300771
2026-04-16,0.004147034236857788,-0.005923261043919603,99407.67389560804,-0.0014258417831481962,0.0030219057074236666,official_nse_nifty50_index,100302.19057074237
2026-04-17,0.0055020731479865255,-0.0004537781114715145,99954.62218885285,0.006480209118993274,0.00952169740733888,official_nse_nifty50_index,100952.1697407339
2026-04-20,-0.002438426576053726,-0.002891098182918661,99710.89018170814,0.00046399806188412995,0.009990113518365762,official_nse_nifty50_index,100999.01135183658
2026-04-21,-0.0016520623549402687,-0.004538384263386597,99546.16157366135,0.008690798424779933,0.018767734005974424,official_nse_nifty50_index,101876.77340059745
2026-04-22,-0.009966543908108699,-0.014459696165462388,98554.03038345376,-0.008076788489864373,0.010539362498109828,official_nse_nifty50_index,101053.93624981098
2026-04-23,0.0013135280186590045,-0.013165161362858058,98683.4838637142,-0.008411237955377904,0.0020394754568622275,official_nse_nifty50_index,100203.94754568623
2026-04-24,-0.015720086025156572,-0.02867828991885546,97132.17100811446,-0.011380442269386726,-0.009364176945221181,official_nse_nifty50_index,99063.58230547789
2026-04-27,0.018593340451750352,-0.010618174675140368,98938.18253248597,0.00814923455777583,-0.0012912532618124528,official_nse_nifty50_index,99870.87467381876
2026-04-28,-0.0027413689062527084,-0.013330435247497552,98666.95647525025,-0.004026115794410701,-0.00531217032107123,official_nse_nifty50_index,99468.78296789288
2026-04-29,0.009285627162764005,-0.004168589536359235,99583.14104636408,0.0075826085506986995,0.0022301581215280475,official_nse_nifty50_index,100223.01581215281
2026-04-30,0.005980203210997194,0.0017866846621072963,100178.66846621073,-0.007449028338155417,-0.0052354827276731575,official_nse_nifty50_index,99476.45172723268
2026-05-04,0.013065568622273422,0.01487559733543975,101487.55973354398,0.005073434579780045,-0.0001886100270055424,official_nse_nifty50_index,99981.13899729945
2026-05-05,-0.002369239566400005,0.012471113915258902,101247.11139152589,-0.003586339570385566,-0.00377427317778789,official_nse_nifty50_index,99622.57268222122
2026-05-06,0.011895314210878303,0.024514775944718625,102451.47759447187,0.012405961852135494,0.008584865185284452,official_nse_nifty50_index,100858.48651852844
2026-05-07,0.000386730409965987,0.02491098696403604,102491.09869640361,-0.00017672963858783586,0.00840661834657519,official_nse_nifty50_index,100840.66183465751
2026-05-08,0.015425385186933706,0.04072063372027679,104072.06337202768,-0.006186630711585872,0.0021679789917459225,official_nse_nifty50_index,100216.79789917459
2026-05-11,-0.014765215547445715,0.02535416923872269,102535.41692387227,-0.014903117328441629,-0.012767447981975266,official_nse_nifty50_index,98723.25520180247
2026-05-12,-0.029692163211007896,-0.0050908141034009535,99490.91858965991,-0.018319732447088732,-0.03085328419800204,official_nse_nifty50_index,96914.67158019979
2026-05-13,0.006527004216375504,0.001402962347856862,100140.29623478568,0.0014136285771111368,-0.029483270705130904,official_nse_nifty50_index,97051.67292948691
2026-05-14,0.012613748331866388,0.014034407293698203,101403.44072936982,0.011831236171975679,-0.018000858071989922,official_nse_nifty50_index,98199.914192801
2026-05-15,0.002020446162319723,0.016083209220374872,101608.32092203748,-0.001946001620964366,-0.019911829993967456,official_nse_nifty50_index,98008.81700060326
2026-05-18,0.0005086864387997245,0.016600076969597533,101660.00769695974,0.00027280225008996517,-0.01964445973590323,official_nse_nifty50_index,98035.55402640968
2026-05-19,-0.0070960825767319696,0.009386198875908969,100938.6198875909,-0.0013509542303472566,-0.020968875200267356,official_nse_nifty50_index,97903.11247997326
2026-05-20,0.0015480453018129016,0.010948774438793718,101094.87744387936,0.0017359640951817301,-0.019269312319549647,official_nse_nifty50_index,98073.06876804504
2026-05-21,0.008926445255429918,0.019972953329865373,101997.29533298654,-0.00018174901728729154,-0.01944755915825902,official_nse_nifty50_index,98055.2440841741
2026-05-22,-0.009118284639719622,0.010672549616588256,101067.25496165882,0.0027309583296342144,-0.016769711302299095,official_nse_nifty50_index,98323.02886977009
2026-05-25,0.006338872549573864,0.017079074097960723,101707.90740979607,0.013170709085006838,-0.003819871206294345,official_nse_nifty50_index,99618.01287937057
2026-05-26,-0.0013595100676627157,0.015696344857115463,101569.63448571155,-0.004910181135749814,-0.008711296082505982,official_nse_nifty50_index,99128.8703917494
2026-05-27,0.006419706106805328,0.022216816884854662,102221.68168848546,-0.0002739015710658821,-0.008982811615888875,official_nse_nifty50_index,99101.7188384111
2026-05-29,-0.019099534456729142,0.0026929515685143457,100269.29515685143,-0.015033159535954743,-0.0238809311117405,official_nse_nifty50_index,97611.90688882595
2026-06-01,-0.007010835127351115,-0.004336763398289589,99566.32366017104,-0.007013408924419595,-0.030726853300777512,official_nse_nifty50_index,96927.31466992224
2026-06-02,0.006889232746166685,0.0025225923754612634,100252.25923754612,0.004317312873675316,-0.0265421978664252,official_nse_nifty50_index,97345.78021335747
2026-06-03,-0.0045576843882177785,-0.0020465891926439994,99795.3410807356,-0.0033193448179683616,-0.02977343997744819,official_nse_nifty50_index,97022.65600225519
2026-06-04,0.0067923358219768104,0.00473184550824679,100473.18455082468,0.0004678367570154496,-0.029319532330037035,official_nse_nifty50_index,97068.0467669963
2026-06-05,0.003332134138370497,0.008079746790572884,100807.97467905728,-0.0021288362290772245,-0.031385952076470436,official_nse_nifty50_index,96861.40479235296
2026-06-08,-0.004946227495364096,0.0030935550294775016,100309.35550294776,-0.010429371712736502,-0.041487988028443334,official_nse_nifty50_index,95851.20119715566
2026-06-09,-0.0034830612637793083,-0.0004002812759923424,99959.97187240077,0.005150715737577194,-0.03655096512372469,official_nse_nifty50_index,96344.90348762753
2026-06-10,-0.00010887511033793305,-0.0005091128056621264,99949.08871943378,-0.0011681388514805935,-0.0376764073727851,official_nse_nifty50_index,96232.3592627215
2026-06-11,-0.004880560196450439,-0.005387188246417818,99461.28117535822,-0.0022980880854794883,-0.039887911755377536,official_nse_nifty50_index,96011.20882446224
2026-06-12,0.011898863352673468,0.006447573689456476,100644.75736894565,0.019916586073501108,-0.020765756709644645,official_nse_nifty50_index,97923.42432903554
2026-06-15,0.013891070405239568,0.02042820779475929,102042.82077947592,0.009778646990843631,-0.011190170723162418,official_nse_nifty50_index,98880.98292768376
2026-06-16,-0.004757461189736159,0.015573560199263703,101557.35601992636,0.005669932380029996,-0.00558368585445379,official_nse_nifty50_index,99441.63141455462
2026-06-17,0.008637633802172594,0.024345712711433487,102434.57127114334,0.004024736182815847,-0.0015814225341298505,official_nse_nifty50_index,99841.85774658702
2026-06-18,0.007533127230451017,0.03206223929325569,103206.22392932557,0.003416965253241422,0.0018301390532617923,official_nse_nifty50_index,100183.01390532618
2026-06-19,0.000427567177854925,0.03250351523228101,103250.35152322809,-0.006409301555776348,-0.00459089241559596,official_nse_nifty50_index,99540.9107584404
2026-06-22,0.005326229333926195,0.03800286574249312,103800.2865742493,0.0037396254544395102,-0.0008684351792923595,official_nse_nifty50_index,99913.15648207076
2026-06-23,-0.010354956288705924,0.02725439144017794,102725.4391440178,-0.011567072841857318,-0.012425462768172357,official_nse_nifty50_index,98757.45372318277
2026-06-24,-0.0023081812807877653,0.024883302083248626,102488.33020832487,0.008292023623138078,-0.0042364713758363814,official_nse_nifty50_index,99576.35286241636
2026-06-25,0.0009772650832730496,0.025884884748804238,102588.48847488043,0.0014299600568652426,-0.002812569303820678,official_nse_nifty50_index,99718.74306961794
2026-06-29,-0.006518104496011418,0.019198059869133033,101919.8059869133,-0.004562271366810755,-0.007362008966229405,official_nse_nifty50_index,99263.79910337705
2026-06-30,-0.007070897604060048,0.011991414749541685,101199.14147495416,-0.0033616954637991636,-0.010698955597882365,official_nse_nifty50_index,98930.10444021177
2026-07-01,0.008106659165556536,0.02019528422738537,102019.52842273854,0.005870337198705222,-0.004891424876210637,official_nse_nifty50_index,99510.85751237893
2026-07-02,0.006205171354272613,0.026525770780837288,102652.57707808372,0.007075358714646818,0.002149325252811307,official_nse_nifty50_index,100214.93252528112
2026-07-03,0.009742875820291508,0.03652708389188386,103652.7083891884,0.003935770215546919,0.00609355471867179,official_nse_nifty50_index,100609.35547186718
2026-07-06,0.010812518713599955,0.04773455238361812,104773.45523836181,0.006571669307008143,0.01270526885219514,official_nse_nifty50_index,101270.52688521951
2026-07-07,-0.0034818375188817785,0.04408651090930005,104408.65109093001,-0.0012955197121612416,0.011393289213787572,official_nse_nifty50_index,101139.32892137875
2026-07-08,-0.014821464411069614,0.02861161984577998,102861.16198457801,-0.02117530852053595,-0.010023275720913993,official_nse_nifty50_index,98997.6724279086
2026-07-09,0.0033453903794059365,0.03205272726295716,103205.27272629572,0.0033812005250806187,-0.006675965900963976,official_nse_nifty50_index,99332.4034099036
2026-07-10,0.006969626291012774,0.039245749084600545,103924.57490846005,0.010186622598360895,0.0034426511522842596,official_nse_nifty50_index,100344.26511522842
2026-07-13,-0.002480625952255568,0.036667769108649884,103666.776910865,0.00016937319524590322,0.003612607440355964,official_nse_nifty50_index,100361.2607440356
2026-07-14,-0.003961632395420859,0.03256087249126027,103256.08724912604,-0.00656519763743757,-0.002976307678913992,official_nse_nifty50_index,99702.3692321086
2026-07-15,0.011752322739328252,0.04469586111278012,104469.58611127801,0.0010996983625095602,-0.0018798823570852496,official_nse_nifty50_index,99812.01176429147
2026-07-16,-0.0023541746452688324,0.04223646460453101,104223.6464604531,-0.00023880225097083763,-0.002118235687917691,official_nse_nifty50_index,99788.17643120824
2026-07-20,0.010942210390874625,0.053640835277275256,105364.08352772753,0.0068853786958282814,0.004752558153032327,official_nse_nifty50_index,100475.25581530323
