symbol,pulled_on,from_date,to_date,pulled_at,broadCastDate,filingDate,toDate,period,requested_period,format,xbrl,seqNumber,companyName,resultDescription,resultDetailedDataLink,source,sales,expenses,operating_profit,opm,other_income,interest,depreciation,profit_before_tax,tax,net_profit,eps_in_rs,raw_pdf,dividend_payout,revenue,financing_profit,financing_margin,gross_npa,net_npa
APOLLOHOSP,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-06-30,2023-06-30,2023-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener_APOLLOHOSP_Quarterly_20230630,,screener quarterly financial table,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener,4418.0,3909.0,509.0,12.0,34.0,106.0,167.0,270.0,36.0,173.0,11.59,,,,,,,
APOLLOHOSP,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-09-30,2023-09-30,2023-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener_APOLLOHOSP_Quarterly_20230930,,screener quarterly financial table,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener,4847.0,4219.0,628.0,13.0,26.0,111.0,163.0,379.0,34.0,249.0,16.2,,,,,,,
APOLLOHOSP,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-12-31,2023-12-31,2023-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener_APOLLOHOSP_Quarterly_20231231,,screener quarterly financial table,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener,4851.0,4237.0,614.0,13.0,29.0,113.0,167.0,363.0,30.0,254.0,17.06,,,,,,,
APOLLOHOSP,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener_APOLLOHOSP_Quarterly_20240331,,screener quarterly financial table,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener,4944.0,4303.0,640.0,13.0,37.0,119.0,190.0,368.0,30.0,258.0,17.65,,,,,,,
APOLLOHOSP,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-06-30,2024-06-30,2024-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener_APOLLOHOSP_Quarterly_20240630,,screener quarterly financial table,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener,5086.0,4410.0,675.0,13.0,49.0,116.0,177.0,430.0,27.0,316.0,21.23,,,,,,,
APOLLOHOSP,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-09-30,2024-09-30,2024-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener_APOLLOHOSP_Quarterly_20240930,,screener quarterly financial table,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener,5589.0,4774.0,816.0,15.0,44.0,118.0,184.0,557.0,29.0,396.0,26.34,,,,,,,
APOLLOHOSP,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-12-31,2024-12-31,2024-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener_APOLLOHOSP_Quarterly_20241231,,screener quarterly financial table,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener,5527.0,4765.0,762.0,14.0,69.0,110.0,185.0,536.0,29.0,379.0,25.89,,,,,,,
APOLLOHOSP,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener_APOLLOHOSP_Quarterly_20250331,,screener quarterly financial table,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener,5592.0,4822.0,770.0,14.0,72.0,115.0,211.0,516.0,20.0,414.0,27.1,,,,,,,
APOLLOHOSP,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-06-30,2025-06-30,2025-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener_APOLLOHOSP_Quarterly_20250630,,screener quarterly financial table,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener,5842.0,4990.0,852.0,15.0,54.0,108.0,215.0,583.0,24.0,441.0,30.1,,,,,,,
APOLLOHOSP,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-09-30,2025-09-30,2025-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener_APOLLOHOSP_Quarterly_20250930,,screener quarterly financial table,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener,6304.0,5362.0,941.0,15.0,61.0,110.0,218.0,675.0,27.0,494.0,33.19,,,,,,,
APOLLOHOSP,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-12-31,2025-12-31,2025-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener_APOLLOHOSP_Quarterly_20251231,,screener quarterly financial table,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener,6477.0,5512.0,965.0,15.0,48.0,113.0,219.0,682.0,24.0,516.0,34.93,,,,,,,
APOLLOHOSP,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener_APOLLOHOSP_Quarterly_20260331,,screener quarterly financial table,https://www.screener.in/company/APOLLOHOSP/consolidated/,screener,6606.0,5594.0,1011.0,15.0,54.0,119.0,224.0,722.0,24.0,551.0,36.81,,,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2015-03-31,2015-03-31,2015-03-31,Annual,Annual,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Annual_20150331,,screener annual financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,13615.0,11372.0,2243.0,16.0,142.0,42.0,266.0,2077.0,31.0,1427.0,14.54,,42.0,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2016-03-31,2016-03-31,2016-03-31,Annual,Annual,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Annual_20160331,,screener annual financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,14271.0,11546.0,2725.0,19.0,213.0,49.0,276.0,2614.0,32.0,1803.0,18.19,,41.0,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2017-03-31,2017-03-31,2017-03-31,Annual,Annual,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Annual_20170331,,screener annual financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,15062.0,12068.0,2994.0,20.0,338.0,37.0,335.0,2960.0,32.0,2016.0,20.22,,51.0,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2018-03-31,2018-03-31,2018-03-31,Annual,Annual,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Annual_20180331,,screener annual financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,16825.0,13621.0,3204.0,19.0,336.0,41.0,360.0,3138.0,33.0,2098.0,21.26,,41.0,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2019-03-31,2019-03-31,2019-03-31,Annual,Annual,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Annual_20190331,,screener annual financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,19240.0,15475.0,3765.0,20.0,274.0,110.0,622.0,3306.0,33.0,2208.0,22.48,,47.0,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2020-03-31,2020-03-31,2020-03-31,Annual,Annual,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Annual_20200331,,screener annual financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,20211.0,16049.0,4162.0,21.0,350.0,102.0,780.0,3629.0,24.0,2774.0,28.2,,43.0,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2021-03-31,2021-03-31,2021-03-31,Annual,Annual,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Annual_20210331,,screener annual financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,21713.0,16857.0,4856.0,22.0,332.0,92.0,791.0,4304.0,26.0,3207.0,32.73,,55.0,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2022-03-31,2022-03-31,2022-03-31,Annual,Annual,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Annual_20220331,,screener annual financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,29101.0,24298.0,4804.0,17.0,296.0,95.0,816.0,4188.0,26.0,3085.0,31.59,,61.0,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Annual,Annual,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Annual_20230331,,screener annual financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,34489.0,28229.0,6260.0,18.0,431.0,144.0,858.0,5689.0,26.0,4195.0,42.81,,60.0,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Annual,Annual,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Annual_20240331,,screener annual financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,35495.0,27910.0,7585.0,21.0,821.0,205.0,853.0,7348.0,24.0,5558.0,56.92,,58.0,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Annual,Annual,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Annual_20250331,,screener annual financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,33906.0,27899.0,6006.0,18.0,350.0,227.0,1026.0,5103.0,27.0,3710.0,38.23,,65.0,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Annual,Annual,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Annual_20260331,,screener annual financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,35584.0,28884.0,6700.0,19.0,728.0,195.0,1229.0,6003.0,27.0,4395.0,45.09,,61.0,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Quarterly_20230331,,screener quarterly financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,8787.0,6923.0,1865.0,21.0,104.0,39.0,220.0,1710.0,26.0,1258.0,12.87,,,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-06-30,2023-06-30,2023-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Quarterly_20230630,,screener quarterly financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,9182.0,7061.0,2121.0,23.0,228.0,46.0,198.0,2105.0,25.0,1575.0,16.16,,,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-09-30,2023-09-30,2023-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Quarterly_20230930,,screener quarterly financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,8479.0,6762.0,1716.0,20.0,194.0,51.0,209.0,1651.0,25.0,1232.0,12.57,,,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-12-31,2023-12-31,2023-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Quarterly_20231231,,screener quarterly financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,9103.0,7047.0,2056.0,23.0,186.0,54.0,220.0,1968.0,25.0,1475.0,15.09,,,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Quarterly_20240331,,screener quarterly financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,8731.0,7039.0,1691.0,19.0,212.0,54.0,226.0,1624.0,21.0,1275.0,13.1,,,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-06-30,2024-06-30,2024-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Quarterly_20240630,,screener quarterly financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,8970.0,7276.0,1694.0,19.0,193.0,55.0,228.0,1604.0,26.0,1187.0,12.2,,,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-09-30,2024-09-30,2024-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Quarterly_20240930,,screener quarterly financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,8028.0,6788.0,1240.0,15.0,25.0,63.0,242.0,959.0,28.0,694.0,7.24,,,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-12-31,2024-12-31,2024-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Quarterly_20241231,,screener quarterly financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,8549.0,6913.0,1637.0,19.0,193.0,56.0,256.0,1518.0,26.0,1128.0,11.58,,,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Quarterly_20250331,,screener quarterly financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,8359.0,6923.0,1436.0,17.0,-60.0,53.0,301.0,1022.0,31.0,701.0,7.22,,,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-06-30,2025-06-30,2025-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Quarterly_20250630,,screener quarterly financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,8939.0,7314.0,1625.0,18.0,229.0,44.0,301.0,1509.0,26.0,1117.0,11.47,,,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-09-30,2025-09-30,2025-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Quarterly_20250930,,screener quarterly financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,8531.0,7028.0,1503.0,18.0,237.0,44.0,305.0,1392.0,27.0,1018.0,10.36,,,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-12-31,2025-12-31,2025-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Quarterly_20251231,,screener quarterly financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,8867.0,7086.0,1781.0,20.0,69.0,48.0,313.0,1489.0,28.0,1074.0,11.05,,,,,,,
ASIANPAINT,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ASIANPAINT/consolidated/,screener_ASIANPAINT_Quarterly_20260331,,screener quarterly financial table,https://www.screener.in/company/ASIANPAINT/consolidated/,screener,9247.0,7460.0,1787.0,19.0,197.0,59.0,310.0,1614.0,27.0,1185.0,12.22,,,,,,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2015-03-31,2015-03-31,2015-03-31,Annual,Annual,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Annual_20150331,,screener annual financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,11521.0,,,8838.0,21341.0,420.0,11283.0,34.0,7450.0,31.42,,15.0,35727.0,2865.0,8.0,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2016-03-31,2016-03-31,2016-03-31,Annual,Annual,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Annual_20160331,,screener annual financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,13869.0,,,9955.0,24344.0,461.0,12690.0,34.0,8358.0,35.04,,14.0,41409.0,3196.0,8.0,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2017-03-31,2017-03-31,2017-03-31,Annual,Annual,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Annual_20170331,,screener annual financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,24327.0,,,12422.0,26789.0,527.0,5954.0,33.0,3967.0,16.51,,30.0,45175.0,-5941.0,-13.0,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2018-03-31,2018-03-31,2018-03-31,Annual,Annual,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Annual_20180331,,screener annual financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,29717.0,,,11863.0,27604.0,591.0,566.0,18.0,464.0,1.78,,0.0,46614.0,-10706.0,-23.0,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2019-03-31,2019-03-31,2019-03-31,Annual,Annual,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Annual_20190331,,screener annual financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,28020.0,,,14189.0,33883.0,737.0,7592.0,34.0,5047.0,19.59,,5.0,56044.0,-5860.0,-10.0,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2020-03-31,2020-03-31,2020-03-31,Annual,Annual,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Annual_20200331,,screener annual financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,35976.0,,,16342.0,37996.0,806.0,5280.0,64.0,1879.0,6.57,,0.0,63716.0,-10256.0,-16.0,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2021-03-31,2021-03-31,2021-03-31,Annual,Annual,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Annual_20210331,,screener annual financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,32621.0,,,13577.0,34627.0,976.0,9750.0,26.0,7252.0,23.49,,0.0,64397.0,-2851.0,-4.0,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2022-03-31,2022-03-31,2022-03-31,Annual,Annual,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Annual_20220331,,screener annual financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,31216.0,,,17268.0,34923.0,1046.0,18929.0,25.0,14207.0,45.99,,2.0,68846.0,2707.0,4.0,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Annual,Annual,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Annual_20230331,,screener annual financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,30644.0,,,18349.0,43389.0,13143.0,18621.0,42.0,10919.0,35.16,,3.0,87448.0,13416.0,15.0,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Annual,Annual,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Annual_20240331,,screener annual financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,40036.0,,,25230.0,61391.0,1385.0,35178.0,25.0,26492.0,85.49,,1.0,112759.0,11333.0,10.0,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Annual,Annual,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Annual_20250331,,screener annual financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,46395.0,,,28543.0,71036.0,1763.0,36722.0,23.0,28191.0,90.58,,1.0,127374.0,9943.0,8.0,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Annual,Annual,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Annual_20260331,,screener annual financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,53954.0,,,29674.0,74075.0,1889.0,32293.0,18.0,26548.0,84.89,,1.0,132538.0,4509.0,3.0,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Quarterly_20230331,,screener quarterly financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,8101.0,,,-7101.0,12580.0,0.0,-3153.0,70.0,-5334.0,-17.43,,,24630.0,3948.0,16.0,,
AXISBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-06-30,2023-06-30,2023-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/AXISBANK/consolidated/,screener_AXISBANK_Quarterly_20230630,,screener quarterly financial table,https://www.screener.in/company/AXISBANK/consolidated/,screener,,9731.0,,,5648.0,13972.0,0.0,8192.0,26.0,6113.0,19.78,,,26246.0,2543.0,10.0,,
